time = 12.001	Re = 0.5	40	80
0.048495	0.306183	0.000000	6
0.051624	0.325937	0.000000	7
0.054752	0.345691	0.000000	8
0.057881	0.365445	0.000000	9
0.061010	0.385198	0.000000	10
0.064139	0.404952	0.000000	11
0.067267	0.424706	0.000000	12
0.070396	0.444460	0.000000	13
0.073525	0.464213	0.000000	14
0.076653	0.483967	0.000000	15
0.079782	0.503721	0.000000	16
0.082911	0.523475	0.000000	17
0.086040	0.543228	0.000000	18
0.089168	0.562982	0.000000	19
0.092297	0.582736	0.000000	20
0.095426	0.602490	0.000000	21
0.098554	0.622244	0.000000	22
0.101683	0.641997	0.000000	23
0.104812	0.661751	0.000000	24
0.107941	0.681505	0.158132	25
0.111069	0.701259	0.281636	26
0.114198	0.721012	0.385448	27
0.117327	0.740766	0.475678	28
0.120455	0.760520	0.555366	29
0.123584	0.780274	0.626338	30
0.126713	0.800027	0.689822	31
0.129842	0.819781	0.746682	32
0.132970	0.839535	0.797520	33
0.136099	0.859289	0.842732	34
0.139228	0.879042	0.882538	35
0.142356	0.898796	0.917007	36
0.145485	0.918550	0.946069	37
0.148614	0.938304	0.969517	38
0.151743	0.958058	0.987005	39
0.154871	0.977811	0.998040	40
0.158000	0.997565	1.001960	41
17
0.014907	0.189414	0.000000	0
0.016477	0.209353	0.000000	1
0.018046	0.229291	0.000000	2
0.019615	0.249229	0.000000	3
0.021184	0.269168	0.000000	4
0.022754	0.289106	0.000000	5
0.024323	0.309044	0.000000	6
0.025892	0.328983	0.000000	7
0.027461	0.348921	0.000000	8
0.029030	0.368859	0.000000	9
0.030600	0.388798	0.000000	10
0.032169	0.408736	0.000000	11
0.033738	0.428674	0.000000	12
0.035307	0.448613	0.000000	13
0.036876	0.468551	0.000000	14
0.038446	0.488489	0.000000	15
0.040015	0.508428	0.000000	16
0.041584	0.528366	0.000000	17
0.043153	0.548304	0.000000	18
0.044722	0.568243	0.000000	19
0.046292	0.588181	0.000000	20
0.047861	0.608120	0.000000	21
0.049430	0.628058	0.000000	22
0.050999	0.647996	0.000000	23
0.052568	0.667935	-0.095586	24
0.054138	0.687873	0.095586	25
0.055707	0.707811	0.247847	26
0.057276	0.727750	0.371272	27
0.058845	0.747688	0.473721	28
0.060414	0.767626	0.560667	29
0.061984	0.787565	0.635780	30
0.063553	0.807503	0.701489	31
0.065122	0.827441	0.759388	32
0.066691	0.847380	0.810503	33
0.068261	0.867318	0.855463	34
0.069830	0.887256	0.894604	35
0.071399	0.907195	0.928031	36
0.072968	0.927133	0.955655	37
0.074537	0.947071	0.977206	38
0.076107	0.967010	0.992233	39
0.077676	0.986948	1.000090	40
0.079245	1.006886	0.999910	41
18
0.000000	0.190000	0.000000	0
0.000000	0.210000	0.000000	1
0.000000	0.230000	0.000000	2
0.000000	0.250000	0.000000	3
